,Unnamed: 0,relpath,name,format,category,width,height,mode,channels,label
18346,18346,./data/processed/sheep/OIP-SjyLBKTlHiG-7TUzUnouQQHaGE.jpg,OIP-SjyLBKTlHiG-7TUzUnouQQHaGE.jpg,jpg,sheep,224,224,RGB,3,7
20021,20021,./data/processed/spider/OIP-6eonsldXx_Igq9ypenM6gQHaFi.jpg,OIP-6eonsldXx_Igq9ypenM6gQHaFi.jpg,jpg,spider,224,224,RGB,3,8
23433,23433,./data/processed/spider/OIP-rZbquznB91W4LCOEEzSKrwEsCo.jpg,OIP-rZbquznB91W4LCOEEzSKrwEsCo.jpg,jpg,spider,224,224,RGB,3,8
15770,15770,./data/processed/cat/ee3cb70b2bf31c22d2524518b7444f92e37fe5d404b0144390f8c079a2efb1_640.jpg,ee3cb70b2bf31c22d2524518b7444f92e37fe5d404b0144390f8c079a2efb1_640.jpg,jpg,cat,224,224,RGB,3,1
9891,9891,./data/processed/butterfly/OIP-_DFZHMlvbDi0vTF5ApU0HgHaFj.jpg,OIP-_DFZHMlvbDi0vTF5ApU0HgHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
15966,15966,./data/processed/cow/OIP-4DV69QguK7t2cXbc_9tfRAHaEx.jpg,OIP-4DV69QguK7t2cXbc_9tfRAHaEx.jpg,jpg,cow,224,224,RGB,3,3
8221,8221,./data/processed/elephant/OIP-enuEs0B-5sdHg4J5Z813LgHaF7.jpg,OIP-enuEs0B-5sdHg4J5Z813LgHaF7.jpg,jpg,elephant,224,224,RGB,3,5
103,103,./data/processed/dog/OIP-0Mt8jP41YC117m8g-vLBYwHaE8.jpg,OIP-0Mt8jP41YC117m8g-vLBYwHaE8.jpg,jpg,dog,224,224,RGB,3,4
11392,11392,./data/processed/chicken/579.jpg,579.jpg,jpg,chicken,224,224,RGB,3,2
25221,25221,./data/processed/squirrel/OIP-UTolfKVoLp2NDgdL26tK6gHaNJ.jpg,OIP-UTolfKVoLp2NDgdL26tK6gHaNJ.jpg,jpg,squirrel,224,224,RGB,3,9
19441,19441,./data/processed/sheep/eb37b80c2dfc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,eb37b80c2dfc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,jpg,sheep,224,224,RGB,3,7
2679,2679,./data/processed/dog/OIP-Xyu44f63mn9M0OKz_cpCiwHaG7.jpg,OIP-Xyu44f63mn9M0OKz_cpCiwHaG7.jpg,jpg,dog,224,224,RGB,3,4
5615,5615,./data/processed/horse/OIP-HQFit_80FoDqBrGAUY00qAHaEd.jpg,OIP-HQFit_80FoDqBrGAUY00qAHaEd.jpg,jpg,horse,224,224,RGB,3,6
21185,21185,./data/processed/spider/OIP-M_r9DkR2X5gP0P5-z8wPYQHaE7.jpg,OIP-M_r9DkR2X5gP0P5-z8wPYQHaE7.jpg,jpg,spider,224,224,RGB,3,8
25435,25435,./data/processed/squirrel/OIP-bRGeXqK3ZJEtjZligsuscAHaGh.jpg,OIP-bRGeXqK3ZJEtjZligsuscAHaGh.jpg,jpg,squirrel,224,224,RGB,3,9
12595,12595,./data/processed/chicken/OIP-OszM8VyiW1GT8pEpZJmDXQHaFj.jpg,OIP-OszM8VyiW1GT8pEpZJmDXQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
23206,23206,./data/processed/spider/OIP-oLWAY5-MbIJKuJxJjKupMQHaH4.jpg,OIP-oLWAY5-MbIJKuJxJjKupMQHaH4.jpg,jpg,spider,224,224,RGB,3,8
13691,13691,./data/processed/chicken/OIP-ns7GPAs17PSr48sLA-XbewAAAA.jpg,OIP-ns7GPAs17PSr48sLA-XbewAAAA.jpg,jpg,chicken,224,224,RGB,3,2
15263,15263,./data/processed/cat/838.jpg,838.jpg,jpg,cat,224,224,RGB,3,1
12655,12655,./data/processed/chicken/OIP-Q9qDXF-dDMD1OTlAxgKKwAHaGd.jpg,OIP-Q9qDXF-dDMD1OTlAxgKKwAHaGd.jpg,jpg,chicken,224,224,RGB,3,2
9727,9727,./data/processed/butterfly/OIP-Tkb40oMeCx47hLIPtvxfEQHaHa.jpg,OIP-Tkb40oMeCx47hLIPtvxfEQHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
15061,15061,./data/processed/cat/516.jpg,516.jpg,jpg,cat,224,224,RGB,3,1
10798,10798,./data/processed/butterfly/ea36b6082bfc043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea36b6082bfc043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
100,100,./data/processed/dog/OIP-0Lw2H3yMErImHPQ380Nm4QHaHa.jpg,OIP-0Lw2H3yMErImHPQ380Nm4QHaHa.jpg,jpg,dog,224,224,RGB,3,4
12361,12361,./data/processed/chicken/OIP-IC_jUFYzEXO9ESFuIR5QGQHaEL.jpg,OIP-IC_jUFYzEXO9ESFuIR5QGQHaEL.jpg,jpg,chicken,224,224,RGB,3,2
6351,6351,./data/processed/horse/OIP-YIoPgxBZWErbRZpMYBwiSgHaEK.jpg,OIP-YIoPgxBZWErbRZpMYBwiSgHaEK.jpg,jpg,horse,224,224,RGB,3,6
5007,5007,./data/processed/horse/OIP-2frXGSzQwPYeG8EiS97BIgHaEs.jpg,OIP-2frXGSzQwPYeG8EiS97BIgHaEs.jpg,jpg,horse,224,224,RGB,3,6
5166,5166,./data/processed/horse/OIP-6NX0sLY3LtwjZcNpFPtIswHaFx.jpg,OIP-6NX0sLY3LtwjZcNpFPtIswHaFx.jpg,jpg,horse,224,224,RGB,3,6
24042,24042,./data/processed/spider/e83db4072cf1063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,e83db4072cf1063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,jpg,spider,224,224,RGB,3,8
1350,1350,./data/processed/dog/OIP-GevR1iMW9EzyIOnwZVHEIwHaFj.jpg,OIP-GevR1iMW9EzyIOnwZVHEIwHaFj.jpg,jpg,dog,224,224,RGB,3,4
1717,1717,./data/processed/dog/OIP-LoQR9oSYFGiVpy3Mo-Ka4QHaFj.jpg,OIP-LoQR9oSYFGiVpy3Mo-Ka4QHaFj.jpg,jpg,dog,224,224,RGB,3,4
15495,15495,./data/processed/cat/ea36b1082cf4023ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,ea36b1082cf4023ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,jpg,cat,224,224,RGB,3,1
9435,9435,./data/processed/butterfly/OIP-HaIzZlMWNkqeGNDs9FMtGgHaF8.jpg,OIP-HaIzZlMWNkqeGNDs9FMtGgHaF8.jpg,jpg,butterfly,224,224,RGB,3,0
12848,12848,./data/processed/chicken/OIP-UzCFBBXOqmshkRpOAO4BdAHaE7.jpg,OIP-UzCFBBXOqmshkRpOAO4BdAHaE7.jpg,jpg,chicken,224,224,RGB,3,2
22190,22190,./data/processed/spider/OIP-aV8q-2gD1B3hiHEW1FM9rgHaFc.jpg,OIP-aV8q-2gD1B3hiHEW1FM9rgHaFc.jpg,jpg,spider,224,224,RGB,3,8
863,863,./data/processed/dog/OIP-A1GkRVecipmss9D2QWrzsgHaFj.jpg,OIP-A1GkRVecipmss9D2QWrzsgHaFj.jpg,jpg,dog,224,224,RGB,3,4
18047,18047,./data/processed/sheep/OIP-FbjrqPz4ok_H7vfYpHipuAHaEO.jpg,OIP-FbjrqPz4ok_H7vfYpHipuAHaEO.jpg,jpg,sheep,224,224,RGB,3,7
21713,21713,./data/processed/spider/OIP-UkuPCUjVhzrrMGrqnG2vdgHaE9.jpg,OIP-UkuPCUjVhzrrMGrqnG2vdgHaE9.jpg,jpg,spider,224,224,RGB,3,8
21278,21278,./data/processed/spider/OIP-NsnTSp4y3bGyXJH2NFKVawEsC-.jpg,OIP-NsnTSp4y3bGyXJH2NFKVawEsC-.jpg,jpg,spider,224,224,RGB,3,8
7073,7073,./data/processed/horse/OIP-pCE4qzpOrTaXTdKc2tQRQQHaE8.jpg,OIP-pCE4qzpOrTaXTdKc2tQRQQHaE8.jpg,jpg,horse,224,224,RGB,3,6
8223,8223,./data/processed/elephant/OIP-f7YOEDlvApHgppA0W_nssgHaE8.jpg,OIP-f7YOEDlvApHgppA0W_nssgHaE8.jpg,jpg,elephant,224,224,RGB,3,5
15541,15541,./data/processed/cat/ea36b40b21f2093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,ea36b40b21f2093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,jpg,cat,224,224,RGB,3,1
11211,11211,./data/processed/chicken/204.jpg,204.jpg,jpg,chicken,224,224,RGB,3,2
5740,5740,./data/processed/horse/OIP-Junvfw6M-f5CciCfImQHRgAAAA.jpg,OIP-Junvfw6M-f5CciCfImQHRgAAAA.jpg,jpg,horse,224,224,RGB,3,6
12833,12833,./data/processed/chicken/OIP-UmFEX09Q8OsVqR1-OGcvogHaE7.jpg,OIP-UmFEX09Q8OsVqR1-OGcvogHaE7.jpg,jpg,chicken,224,224,RGB,3,2
7276,7276,./data/processed/horse/OIP-uQ8Bm793M4EFI6hr8Ypj7gHaFc.jpg,OIP-uQ8Bm793M4EFI6hr8Ypj7gHaFc.jpg,jpg,horse,224,224,RGB,3,6
13976,13976,./data/processed/chicken/OIP-vrTpppC8Ih0tDzPTdiJy4wHaFi.jpg,OIP-vrTpppC8Ih0tDzPTdiJy4wHaFi.jpg,jpg,chicken,224,224,RGB,3,2
20530,20530,./data/processed/spider/OIP-D_k4ICHS9PG7cSIHzLgnIAHaG8.jpg,OIP-D_k4ICHS9PG7cSIHzLgnIAHaG8.jpg,jpg,spider,224,224,RGB,3,8
25359,25359,./data/processed/squirrel/OIP-ZzfOEtuQSRUofPHSZob0UAHaFj.jpg,OIP-ZzfOEtuQSRUofPHSZob0UAHaFj.jpg,jpg,squirrel,224,224,RGB,3,9
11394,11394,./data/processed/chicken/582.jpg,582.jpg,jpg,chicken,224,224,RGB,3,2
21620,21620,./data/processed/spider/OIP-TPOL_y2MfpCtbWA9xVAgmAHaFT.jpg,OIP-TPOL_y2MfpCtbWA9xVAgmAHaFT.jpg,jpg,spider,224,224,RGB,3,8
23725,23725,./data/processed/spider/OIP-w3vuZkZy7qnRXkh6TKhCaAHaG1.jpg,OIP-w3vuZkZy7qnRXkh6TKhCaAHaG1.jpg,jpg,spider,224,224,RGB,3,8
21488,21488,./data/processed/spider/OIP-R8uvK0O6ifAzaYSMdUExywHaE9.jpg,OIP-R8uvK0O6ifAzaYSMdUExywHaE9.jpg,jpg,spider,224,224,RGB,3,8
21912,21912,./data/processed/spider/OIP-XPfKqLYlNEz3QN18AjM2_wHaFj.jpg,OIP-XPfKqLYlNEz3QN18AjM2_wHaFj.jpg,jpg,spider,224,224,RGB,3,8
25548,25548,./data/processed/squirrel/OIP-f4045Bjchcoo1NfA6LAErwHaE8.jpg,OIP-f4045Bjchcoo1NfA6LAErwHaE8.jpg,jpg,squirrel,224,224,RGB,3,9
20382,20382,./data/processed/spider/OIP-BXoqV2ETtWgiRN2fvWD6dwHaE7.jpg,OIP-BXoqV2ETtWgiRN2fvWD6dwHaE7.jpg,jpg,spider,224,224,RGB,3,8
8842,8842,./data/processed/elephant/eb35b20a2cfc003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,eb35b20a2cfc003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,jpg,elephant,224,224,RGB,3,5
8840,8840,./data/processed/elephant/eb35b00e2bfd003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,eb35b00e2bfd003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,jpg,elephant,224,224,RGB,3,5
4549,4549,./data/processed/dog/OIP-vd4SJFK9SbjyWadU5yGytAHaEm.jpg,OIP-vd4SJFK9SbjyWadU5yGytAHaEm.jpg,jpg,dog,224,224,RGB,3,4
24221,24221,./data/processed/spider/eb32b20e2cfd003ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,eb32b20e2cfd003ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,jpg,spider,224,224,RGB,3,8
8861,8861,./data/processed/elephant/eb37b50e2bf2013ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,eb37b50e2bf2013ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,jpg,elephant,224,224,RGB,3,5
18118,18118,./data/processed/sheep/OIP-IvY8dEGrkjoHJ5t1JgOyYgHaFj.jpg,OIP-IvY8dEGrkjoHJ5t1JgOyYgHaFj.jpg,jpg,sheep,224,224,RGB,3,7
571,571,./data/processed/dog/OIP-6SMowmExgjR5XmfPV868GQHaE8.jpg,OIP-6SMowmExgjR5XmfPV868GQHaE8.jpg,jpg,dog,224,224,RGB,3,4
18402,18402,./data/processed/sheep/OIP-V51avWA7etNqO3CtJDYqsQHaDp.jpg,OIP-V51avWA7etNqO3CtJDYqsQHaDp.jpg,jpg,sheep,224,224,RGB,3,7
18443,18443,./data/processed/sheep/OIP-WwZkQrl2-P6yALElziRuoQHaE8.jpg,OIP-WwZkQrl2-P6yALElziRuoQHaE8.jpg,jpg,sheep,224,224,RGB,3,7
24950,24950,./data/processed/squirrel/OIP-LNWx-Ox9kHOSBkfaLRNI0QHaH-.jpg,OIP-LNWx-Ox9kHOSBkfaLRNI0QHaH-.jpg,jpg,squirrel,224,224,RGB,3,9
2934,2934,./data/processed/dog/OIP-a9lZxniRbDC8gUonAvzScwHaEK.jpg,OIP-a9lZxniRbDC8gUonAvzScwHaEK.jpg,jpg,dog,224,224,RGB,3,4
10957,10957,./data/processed/butterfly/ea37b90e2bfd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea37b90e2bfd063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
1853,1853,./data/processed/dog/OIP-NLqmgksVY0aeEdK10OwFKQHaFj.jpg,OIP-NLqmgksVY0aeEdK10OwFKQHaFj.jpg,jpg,dog,224,224,RGB,3,4
2873,2873,./data/processed/dog/OIP-_V1lmNthzvv6Q6iNooQA3QHaGi.jpg,OIP-_V1lmNthzvv6Q6iNooQA3QHaGi.jpg,jpg,dog,224,224,RGB,3,4
396,396,./data/processed/dog/OIP-4K6LzYE-ilIeF3FJ2EjdPAHaHQ.jpg,OIP-4K6LzYE-ilIeF3FJ2EjdPAHaHQ.jpg,jpg,dog,224,224,RGB,3,4
21714,21714,./data/processed/spider/OIP-UlHpZK37HCEYULkSVLAFegAAAA.jpg,OIP-UlHpZK37HCEYULkSVLAFegAAAA.jpg,jpg,spider,224,224,RGB,3,8
13346,13346,./data/processed/chicken/OIP-fqrJZD-bt8zrE9mryzVdGgHaHa.jpg,OIP-fqrJZD-bt8zrE9mryzVdGgHaHa.jpg,jpg,chicken,224,224,RGB,3,2
3160,3160,./data/processed/dog/OIP-dBAKlQrvPjfaTVnPrM_hQQHaLH.jpg,OIP-dBAKlQrvPjfaTVnPrM_hQQHaLH.jpg,jpg,dog,224,224,RGB,3,4
23158,23158,./data/processed/spider/OIP-nVUttHWBIeoLmxKhAV9RtAAAAA.jpg,OIP-nVUttHWBIeoLmxKhAV9RtAAAAA.jpg,jpg,spider,224,224,RGB,3,8
633,633,./data/processed/dog/OIP-7GYMxeQDGGWksRK4Ay4qnAHaFi.jpg,OIP-7GYMxeQDGGWksRK4Ay4qnAHaFi.jpg,jpg,dog,224,224,RGB,3,4
13728,13728,./data/processed/chicken/OIP-ojbH8bdKcFi3rtx3wT8OzgHaIZ.jpg,OIP-ojbH8bdKcFi3rtx3wT8OzgHaIZ.jpg,jpg,chicken,224,224,RGB,3,2
23474,23474,./data/processed/spider/OIP-sFaUSToANNsvUys7xnmxxwHaE6.jpg,OIP-sFaUSToANNsvUys7xnmxxwHaE6.jpg,jpg,spider,224,224,RGB,3,8
25725,25725,./data/processed/squirrel/OIP-kyJyDf3Kim0C98MdWE0znwHaFn.jpg,OIP-kyJyDf3Kim0C98MdWE0znwHaFn.jpg,jpg,squirrel,224,224,RGB,3,9
12340,12340,./data/processed/chicken/OIP-H_sH69SauLfZ7TKWAQfNuQHaFl.jpg,OIP-H_sH69SauLfZ7TKWAQfNuQHaFl.jpg,jpg,chicken,224,224,RGB,3,2
23417,23417,./data/processed/spider/OIP-rKIPN0wg1PPAOSOZ4S7lFwHaEo.jpg,OIP-rKIPN0wg1PPAOSOZ4S7lFwHaEo.jpg,jpg,spider,224,224,RGB,3,8
18484,18484,./data/processed/sheep/OIP-Z3BKWz-1E0cLbVJdtTm-BAHaFV.jpg,OIP-Z3BKWz-1E0cLbVJdtTm-BAHaFV.jpg,jpg,sheep,224,224,RGB,3,7
22226,22226,./data/processed/spider/OIP-b1GYk1lDldY4t4JBKiTq1gHaE6.jpg,OIP-b1GYk1lDldY4t4JBKiTq1gHaE6.jpg,jpg,spider,224,224,RGB,3,8
12270,12270,./data/processed/chicken/OIP-G5MJIweJ7YkJk-4Ncy4IkAHaFj.jpg,OIP-G5MJIweJ7YkJk-4Ncy4IkAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
4436,4436,./data/processed/dog/OIP-uGj6DNsUBAtT-C3pz9whQQHaFj.jpg,OIP-uGj6DNsUBAtT-C3pz9whQQHaFj.jpg,jpg,dog,224,224,RGB,3,4
2891,2891,./data/processed/dog/OIP-_ju1UCQJkai3LNRqWoaN6wHaJq.jpg,OIP-_ju1UCQJkai3LNRqWoaN6wHaJq.jpg,jpg,dog,224,224,RGB,3,4
10235,10235,./data/processed/butterfly/OIP-maSaOvlIg6Pdbgx08pmKsQHaFi.jpg,OIP-maSaOvlIg6Pdbgx08pmKsQHaFi.jpg,jpg,butterfly,224,224,RGB,3,0
1425,1425,./data/processed/dog/OIP-HhLnxdZDnr9HZIuyqRP0jwHaE7.jpg,OIP-HhLnxdZDnr9HZIuyqRP0jwHaE7.jpg,jpg,dog,224,224,RGB,3,4
7715,7715,./data/processed/elephant/OIP-DfxagJE9-WA0YPo7TSlN3wHaGk.jpg,OIP-DfxagJE9-WA0YPo7TSlN3wHaGk.jpg,jpg,elephant,224,224,RGB,3,5
785,785,./data/processed/dog/OIP-94rQ3BvO16XQ8bY7-_uenQHaHa.jpg,OIP-94rQ3BvO16XQ8bY7-_uenQHaHa.jpg,jpg,dog,224,224,RGB,3,4
1419,1419,./data/processed/dog/OIP-Hc3-00XmA-YiMaNA7jwlHgHaE8.jpg,OIP-Hc3-00XmA-YiMaNA7jwlHgHaE8.jpg,jpg,dog,224,224,RGB,3,4
21952,21952,./data/processed/spider/OIP-Xw5qBiT89G4S3828NexwogHaHa.jpg,OIP-Xw5qBiT89G4S3828NexwogHaHa.jpg,jpg,spider,224,224,RGB,3,8
7886,7886,./data/processed/elephant/OIP-M8adQ1iP1y9c-cdKz-KeqAHaFW.jpg,OIP-M8adQ1iP1y9c-cdKz-KeqAHaFW.jpg,jpg,elephant,224,224,RGB,3,5
14677,14677,./data/processed/cat/1703.jpg,1703.jpg,jpg,cat,224,224,RGB,3,1
12616,12616,./data/processed/chicken/OIP-PEBuRgbPaRCTri_o6MPbEAHaFj.jpg,OIP-PEBuRgbPaRCTri_o6MPbEAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
21051,21051,./data/processed/spider/OIP-KckpYVUXlSL5tV4Q4y73gQHaE6.jpg,OIP-KckpYVUXlSL5tV4Q4y73gQHaE6.jpg,jpg,spider,224,224,RGB,3,8
12345,12345,./data/processed/chicken/OIP-HoXwdHRk6CRpcap91dWo4ADYEg.jpg,OIP-HoXwdHRk6CRpcap91dWo4ADYEg.jpg,jpg,chicken,224,224,RGB,3,2
21844,21844,./data/processed/spider/OIP-WUt3IOqhdvzn29Qg74MBLQHaHg.jpg,OIP-WUt3IOqhdvzn29Qg74MBLQHaHg.jpg,jpg,spider,224,224,RGB,3,8
6078,6078,./data/processed/horse/OIP-RqG4Po1v5T8LSGOhSh1rEQHaEo.jpg,OIP-RqG4Po1v5T8LSGOhSh1rEQHaEo.jpg,jpg,horse,224,224,RGB,3,6
5121,5121,./data/processed/horse/OIP-5JUBs7yHcOENjnXLitO-dAHaE6.jpg,OIP-5JUBs7yHcOENjnXLitO-dAHaE6.jpg,jpg,horse,224,224,RGB,3,6
5450,5450,./data/processed/horse/OIP-DYSfLD8XCG7tjSwXJEXEGwHaG6.jpg,OIP-DYSfLD8XCG7tjSwXJEXEGwHaG6.jpg,jpg,horse,224,224,RGB,3,6
3019,3019,./data/processed/dog/OIP-bD-H2URvaLo3lEhG2hWJ8wHaJ4.jpg,OIP-bD-H2URvaLo3lEhG2hWJ8wHaJ4.jpg,jpg,dog,224,224,RGB,3,4
14107,14107,./data/processed/chicken/OIP-zA-8SGBuT1jzA49Jp9pSKgHaFj.jpg,OIP-zA-8SGBuT1jzA49Jp9pSKgHaFj.jpg,jpg,chicken,224,224,RGB,3,2
2576,2576,./data/processed/dog/OIP-Wh0hCplThW2kYuVstFS4xQHaFj.jpg,OIP-Wh0hCplThW2kYuVstFS4xQHaFj.jpg,jpg,dog,224,224,RGB,3,4
19487,19487,./data/processed/sheep/eb3db80f2dfc023ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,eb3db80f2dfc023ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,jpg,sheep,224,224,RGB,3,7
11661,11661,./data/processed/chicken/OIP-0wZ8uuWxEwwlLKmy_FV0PwHaFj.jpg,OIP-0wZ8uuWxEwwlLKmy_FV0PwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
8109,8109,./data/processed/elephant/OIP-YLAWtT7J2BluyhLcvxdk5AHaEK.jpg,OIP-YLAWtT7J2BluyhLcvxdk5AHaEK.jpg,jpg,elephant,224,224,RGB,3,5
22685,22685,./data/processed/spider/OIP-hOhKboILnWvED5s5cTyLlAHaHC.jpg,OIP-hOhKboILnWvED5s5cTyLlAHaHC.jpg,jpg,spider,224,224,RGB,3,8
9984,9984,./data/processed/butterfly/OIP-cHBS7QmTjgpomMtFUh2OkAHaHa.jpg,OIP-cHBS7QmTjgpomMtFUh2OkAHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
9840,9840,./data/processed/butterfly/OIP-YGoGMvaerGjTgVOCePHjTAHaEo.jpg,OIP-YGoGMvaerGjTgVOCePHjTAHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
11731,11731,./data/processed/chicken/OIP-2j7XZHENYUjFQqWMmpGQmwHaFj.jpg,OIP-2j7XZHENYUjFQqWMmpGQmwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
22252,22252,./data/processed/spider/OIP-bQ_ldhrecczDJP1aJ02zUwHaEi.jpg,OIP-bQ_ldhrecczDJP1aJ02zUwHaEi.jpg,jpg,spider,224,224,RGB,3,8
8529,8529,./data/processed/elephant/OIP-xQayN0uBce1rwsH0lzDJzAHaE8.jpg,OIP-xQayN0uBce1rwsH0lzDJzAHaE8.jpg,jpg,elephant,224,224,RGB,3,5
1848,1848,./data/processed/dog/OIP-NJxSxNlfH0bByNqcqt02LAHaHa.jpg,OIP-NJxSxNlfH0bByNqcqt02LAHaHa.jpg,jpg,dog,224,224,RGB,3,4
19019,19019,./data/processed/sheep/OIP-vpLmEHMTyzBe186a_tq_0wHaH3.jpg,OIP-vpLmEHMTyzBe186a_tq_0wHaH3.jpg,jpg,sheep,224,224,RGB,3,7
22312,22312,./data/processed/spider/OIP-cJEKUh8A1LWOLWzE7N6hvgHaE6.jpg,OIP-cJEKUh8A1LWOLWzE7N6hvgHaE6.jpg,jpg,spider,224,224,RGB,3,8
7857,7857,./data/processed/elephant/OIP-K_NPd5bo_BheOahYIddytgAAAA.jpg,OIP-K_NPd5bo_BheOahYIddytgAAAA.jpg,jpg,elephant,224,224,RGB,3,5
14540,14540,./data/processed/cat/1552.jpg,1552.jpg,jpg,cat,224,224,RGB,3,1
6364,6364,./data/processed/horse/OIP-YXBeTMpCeTPj_AlY9j3w-AHaE9.jpg,OIP-YXBeTMpCeTPj_AlY9j3w-AHaE9.jpg,jpg,horse,224,224,RGB,3,6
19380,19380,./data/processed/sheep/eb34b20829f0053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,eb34b20829f0053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,jpg,sheep,224,224,RGB,3,7
25627,25627,./data/processed/squirrel/OIP-hdCQmaivLhkpoVKkovn0-wHaLJ.jpg,OIP-hdCQmaivLhkpoVKkovn0-wHaLJ.jpg,jpg,squirrel,224,224,RGB,3,9
10990,10990,./data/processed/butterfly/eb33b1082af1043ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,eb33b1082af1043ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
20249,20249,./data/processed/spider/OIP-9iebDFcfm38dAA5tXaxj0QHaGk.jpg,OIP-9iebDFcfm38dAA5tXaxj0QHaGk.jpg,jpg,spider,224,224,RGB,3,8
8517,8517,./data/processed/elephant/OIP-wx41Rb-vF01wM2JKXpUbzgHaFe.jpg,OIP-wx41Rb-vF01wM2JKXpUbzgHaFe.jpg,jpg,elephant,224,224,RGB,3,5
15524,15524,./data/processed/cat/ea36b20e2cf2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,ea36b20e2cf2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,jpg,cat,224,224,RGB,3,1
2299,2299,./data/processed/dog/OIP-T4hFO2jwE1w7SCybMCMTpwHaFP.jpg,OIP-T4hFO2jwE1w7SCybMCMTpwHaFP.jpg,jpg,dog,224,224,RGB,3,4
5624,5624,./data/processed/horse/OIP-HdFvXE5BxckSdbb2PLTXuwHaF7.jpg,OIP-HdFvXE5BxckSdbb2PLTXuwHaF7.jpg,jpg,horse,224,224,RGB,3,6
14221,14221,./data/processed/cat/1100.jpg,1100.jpg,jpg,cat,224,224,RGB,3,1
2825,2825,./data/processed/dog/OIP-ZrIsvFlFHBxLA_Ng9l-0DQHaJ4.jpg,OIP-ZrIsvFlFHBxLA_Ng9l-0DQHaJ4.jpg,jpg,dog,224,224,RGB,3,4
1532,1532,./data/processed/dog/OIP-J9nsKjW3HgI7dVNCrfqZCwHaHU.jpg,OIP-J9nsKjW3HgI7dVNCrfqZCwHaHU.jpg,jpg,dog,224,224,RGB,3,4
2952,2952,./data/processed/dog/OIP-aLAIfL4PPk2xVxIWT7R-MwHaHa.jpg,OIP-aLAIfL4PPk2xVxIWT7R-MwHaHa.jpg,jpg,dog,224,224,RGB,3,4
18374,18374,./data/processed/sheep/OIP-U6ErvIQ8oPrqZPeIse7ABwHaE7.jpg,OIP-U6ErvIQ8oPrqZPeIse7ABwHaE7.jpg,jpg,sheep,224,224,RGB,3,7
11912,11912,./data/processed/chicken/OIP-702ozZTVHELvS2bLwo-KFgHaFj.jpg,OIP-702ozZTVHELvS2bLwo-KFgHaFj.jpg,jpg,chicken,224,224,RGB,3,2
22895,22895,./data/processed/spider/OIP-kJxqJl-CQLpas_R_uQ4tGAHaE7.jpg,OIP-kJxqJl-CQLpas_R_uQ4tGAHaE7.jpg,jpg,spider,224,224,RGB,3,8
