,relpath,name,format,category,width,height,mode,channels,label
3922,./data/processed/dog/OIP-nXGeHkDRihcXnkMm5yDTywHaEo.jpg,OIP-nXGeHkDRihcXnkMm5yDTywHaEo.jpg,jpg,dog,224,224,RGB,3,4
3923,./data/processed/dog/OIP-nYISNH31WMBgnbw5BRjTqgHaFb.jpg,OIP-nYISNH31WMBgnbw5BRjTqgHaFb.jpg,jpg,dog,224,224,RGB,3,4
3924,./data/processed/dog/OIP-nYhyJNvga8iz00NID1CP3AHaFj.jpg,OIP-nYhyJNvga8iz00NID1CP3AHaFj.jpg,jpg,dog,224,224,RGB,3,4
3925,./data/processed/dog/OIP-nZ0O16FkkhOaqj4Xoszw9AHaDo.jpg,OIP-nZ0O16FkkhOaqj4Xoszw9AHaDo.jpg,jpg,dog,224,224,RGB,3,4
3926,./data/processed/dog/OIP-na0jRU1J-Bp32wyx-Rz0awHaFj.jpg,OIP-na0jRU1J-Bp32wyx-Rz0awHaFj.jpg,jpg,dog,224,224,RGB,3,4
3927,./data/processed/dog/OIP-naMrKrHPLbABLO-JOUIj2QHaJ4.jpg,OIP-naMrKrHPLbABLO-JOUIj2QHaJ4.jpg,jpg,dog,224,224,RGB,3,4
3928,./data/processed/dog/OIP-nd_6tOJQGX6jIcwEf-8pYgHaE8.jpg,OIP-nd_6tOJQGX6jIcwEf-8pYgHaE8.jpg,jpg,dog,224,224,RGB,3,4
3929,./data/processed/dog/OIP-ndw7kCHxcgGYcqJsPmfCvAHaFP.jpg,OIP-ndw7kCHxcgGYcqJsPmfCvAHaFP.jpg,jpg,dog,224,224,RGB,3,4
3930,./data/processed/dog/OIP-neAn4kg5cwn_qPag-NrPSQHaEK.jpg,OIP-neAn4kg5cwn_qPag-NrPSQHaEK.jpg,jpg,dog,224,224,RGB,3,4
3931,./data/processed/dog/OIP-nf-mcpvnEq8IXlXY3illdgHaFj.jpg,OIP-nf-mcpvnEq8IXlXY3illdgHaFj.jpg,jpg,dog,224,224,RGB,3,4
3932,./data/processed/dog/OIP-ngZo4O1g2qpaAsI28c72ZAHaFi.jpg,OIP-ngZo4O1g2qpaAsI28c72ZAHaFi.jpg,jpg,dog,224,224,RGB,3,4
3933,./data/processed/dog/OIP-ni5mYfUoNo0KVaOj2tjqugHaJ4.jpg,OIP-ni5mYfUoNo0KVaOj2tjqugHaJ4.jpg,jpg,dog,224,224,RGB,3,4
3934,./data/processed/dog/OIP-nj0Ow1soDJTB1ouq0BAnQwHaE7.jpg,OIP-nj0Ow1soDJTB1ouq0BAnQwHaE7.jpg,jpg,dog,224,224,RGB,3,4
3935,./data/processed/dog/OIP-njXDPhcv9GO5O7HfgAlqHgHaF2.jpg,OIP-njXDPhcv9GO5O7HfgAlqHgHaF2.jpg,jpg,dog,224,224,RGB,3,4
3936,./data/processed/dog/OIP-nj_6eSbDiI1jXD7cPD4i7wHaFr.jpg,OIP-nj_6eSbDiI1jXD7cPD4i7wHaFr.jpg,jpg,dog,224,224,RGB,3,4
3937,./data/processed/dog/OIP-nm344R38IPug1lnuFYuVqQHaFn.jpg,OIP-nm344R38IPug1lnuFYuVqQHaFn.jpg,jpg,dog,224,224,RGB,3,4
3938,./data/processed/dog/OIP-nmUAPn6CVqj_VZaCzQgoSQHaFh.jpg,OIP-nmUAPn6CVqj_VZaCzQgoSQHaFh.jpg,jpg,dog,224,224,RGB,3,4
3939,./data/processed/dog/OIP-nnRcj4GefSXtRpu-una0SAHaHa.jpg,OIP-nnRcj4GefSXtRpu-una0SAHaHa.jpg,jpg,dog,224,224,RGB,3,4
3940,./data/processed/dog/OIP-noZgtKctJ9YgugfwHACPngHaE7.jpg,OIP-noZgtKctJ9YgugfwHACPngHaE7.jpg,jpg,dog,224,224,RGB,3,4
3941,./data/processed/dog/OIP-nsWwcJ-4SlXfUN9D-dfPlwHaFj.jpg,OIP-nsWwcJ-4SlXfUN9D-dfPlwHaFj.jpg,jpg,dog,224,224,RGB,3,4
3942,./data/processed/dog/OIP-nuZFQQH4er0OPJXJGBYLsgHaLC.jpg,OIP-nuZFQQH4er0OPJXJGBYLsgHaLC.jpg,jpg,dog,224,224,RGB,3,4
3943,./data/processed/dog/OIP-nue3g0ktFp0pl4LO9spmtgHaHa.jpg,OIP-nue3g0ktFp0pl4LO9spmtgHaHa.jpg,jpg,dog,224,224,RGB,3,4
3944,./data/processed/dog/OIP-nvucSJG_Dy5Q733akajPtQHaFj.jpg,OIP-nvucSJG_Dy5Q733akajPtQHaFj.jpg,jpg,dog,224,224,RGB,3,4
3945,./data/processed/dog/OIP-nx0FoxEwecISiyXgwBHeJgHaLH.jpg,OIP-nx0FoxEwecISiyXgwBHeJgHaLH.jpg,jpg,dog,224,224,RGB,3,4
3946,./data/processed/dog/OIP-nxqjlGdoSI_Ad8wcKaN3QwHaEb.jpg,OIP-nxqjlGdoSI_Ad8wcKaN3QwHaEb.jpg,jpg,dog,224,224,RGB,3,4
3947,./data/processed/dog/OIP-ny-SaPwpOBQ60YnxPI8c-AHaHa.jpg,OIP-ny-SaPwpOBQ60YnxPI8c-AHaHa.jpg,jpg,dog,224,224,RGB,3,4
3948,./data/processed/dog/OIP-nz3DxyfEYRtsOHdZnJpn5gHaLa.jpg,OIP-nz3DxyfEYRtsOHdZnJpn5gHaLa.jpg,jpg,dog,224,224,RGB,3,4
3949,./data/processed/dog/OIP-nzoqJnTHc1GjWVS8BNH4lAHaNL.jpg,OIP-nzoqJnTHc1GjWVS8BNH4lAHaNL.jpg,jpg,dog,224,224,RGB,3,4
3950,./data/processed/dog/OIP-o3VlCWdzMuo8bQVkEKbVSgHaEk.jpg,OIP-o3VlCWdzMuo8bQVkEKbVSgHaEk.jpg,jpg,dog,224,224,RGB,3,4
3951,./data/processed/dog/OIP-o3jA54JhNt1HJii1dzUtMQHaHa.jpg,OIP-o3jA54JhNt1HJii1dzUtMQHaHa.jpg,jpg,dog,224,224,RGB,3,4
3952,./data/processed/dog/OIP-o4DDKlx10QnWkBc4yy4ZRQHaFj.jpg,OIP-o4DDKlx10QnWkBc4yy4ZRQHaFj.jpg,jpg,dog,224,224,RGB,3,4
3953,./data/processed/dog/OIP-o4S_IpjxvmzsOCGcQQiBhgHaKN.jpg,OIP-o4S_IpjxvmzsOCGcQQiBhgHaKN.jpg,jpg,dog,224,224,RGB,3,4
3954,./data/processed/dog/OIP-o68_5yEfgDs2Udgw8B6qQQHaFj.jpg,OIP-o68_5yEfgDs2Udgw8B6qQQHaFj.jpg,jpg,dog,224,224,RGB,3,4
3955,./data/processed/dog/OIP-o88ixzae-iTPW3UdoWVmbwHaHa.jpg,OIP-o88ixzae-iTPW3UdoWVmbwHaHa.jpg,jpg,dog,224,224,RGB,3,4
3956,./data/processed/dog/OIP-o8UIYx752RCmolYAT5Ck_QHaFj.jpg,OIP-o8UIYx752RCmolYAT5Ck_QHaFj.jpg,jpg,dog,224,224,RGB,3,4
3957,./data/processed/dog/OIP-o9J25tThAw1J28sezoKgEgHaH7.jpg,OIP-o9J25tThAw1J28sezoKgEgHaH7.jpg,jpg,dog,224,224,RGB,3,4
3958,./data/processed/dog/OIP-o9_pwBFtbWXNF0dt6I9blgHaFj.jpg,OIP-o9_pwBFtbWXNF0dt6I9blgHaFj.jpg,jpg,dog,224,224,RGB,3,4
3959,./data/processed/dog/OIP-o9oVbgytoMrn7wAy_NBPqgHaEp.jpg,OIP-o9oVbgytoMrn7wAy_NBPqgHaEp.jpg,jpg,dog,224,224,RGB,3,4
3960,./data/processed/dog/OIP-oARgP-TgNTnfZ6YC6YwZSAHaFj.jpg,OIP-oARgP-TgNTnfZ6YC6YwZSAHaFj.jpg,jpg,dog,224,224,RGB,3,4
3961,./data/processed/dog/OIP-oAYv_NvQV84dUPhMjR1RUwHaEK.jpg,OIP-oAYv_NvQV84dUPhMjR1RUwHaEK.jpg,jpg,dog,224,224,RGB,3,4
3962,./data/processed/dog/OIP-oAfLxwxcFzxsV-JvuAXJUgHaFj.jpg,OIP-oAfLxwxcFzxsV-JvuAXJUgHaFj.jpg,jpg,dog,224,224,RGB,3,4
3963,./data/processed/dog/OIP-oB6v5jRU3Et50XDu38BreQHaFj.jpg,OIP-oB6v5jRU3Et50XDu38BreQHaFj.jpg,jpg,dog,224,224,RGB,3,4
3964,./data/processed/dog/OIP-oBGwRX44t8Zu2RaPSls-3wHaHa.jpg,OIP-oBGwRX44t8Zu2RaPSls-3wHaHa.jpg,jpg,dog,224,224,RGB,3,4
3965,./data/processed/dog/OIP-oC-R8aapwgjhxSjXHBw7tgHaHa.jpg,OIP-oC-R8aapwgjhxSjXHBw7tgHaHa.jpg,jpg,dog,224,224,RGB,3,4
3966,./data/processed/dog/OIP-oCwgh_VpXvemmcpZtG4r6QHaJ4.jpg,OIP-oCwgh_VpXvemmcpZtG4r6QHaJ4.jpg,jpg,dog,224,224,RGB,3,4
3967,./data/processed/dog/OIP-oD1EP99FvKkUj_9ijDbHZQHaEK.jpg,OIP-oD1EP99FvKkUj_9ijDbHZQHaEK.jpg,jpg,dog,224,224,RGB,3,4
3968,./data/processed/dog/OIP-oFv7kJFy6otBlQ1SY-r5ywHaJa.jpg,OIP-oFv7kJFy6otBlQ1SY-r5ywHaJa.jpg,jpg,dog,224,224,RGB,3,4
3969,./data/processed/dog/OIP-oGSGqdBez86_n3CzLmA9OQHaE8.jpg,OIP-oGSGqdBez86_n3CzLmA9OQHaE8.jpg,jpg,dog,224,224,RGB,3,4
3970,./data/processed/dog/OIP-oGZeZj_jIfquspZVa2W7LQHaJ4.jpg,OIP-oGZeZj_jIfquspZVa2W7LQHaJ4.jpg,jpg,dog,224,224,RGB,3,4
3971,./data/processed/dog/OIP-oH9D2UZBOCqqQQKh_BWrYgHaKI.jpg,OIP-oH9D2UZBOCqqQQKh_BWrYgHaKI.jpg,jpg,dog,224,224,RGB,3,4
3972,./data/processed/dog/OIP-oImT2Ku-c3IbxXpOk9QfkQHaFj.jpg,OIP-oImT2Ku-c3IbxXpOk9QfkQHaFj.jpg,jpg,dog,224,224,RGB,3,4
3973,./data/processed/dog/OIP-oJDueodj0W3g21adyUnx5gHaG7.jpg,OIP-oJDueodj0W3g21adyUnx5gHaG7.jpg,jpg,dog,224,224,RGB,3,4
3974,./data/processed/dog/OIP-oJoeI32DzUKM0K4jASy3WAHaHZ.jpg,OIP-oJoeI32DzUKM0K4jASy3WAHaHZ.jpg,jpg,dog,224,224,RGB,3,4
3975,./data/processed/dog/OIP-oMomoTZ71hAQRycPYaPJggHaHO.jpg,OIP-oMomoTZ71hAQRycPYaPJggHaHO.jpg,jpg,dog,224,224,RGB,3,4
3976,./data/processed/dog/OIP-oMvfVKHfhIePZkWJ0kZgxgHaE7.jpg,OIP-oMvfVKHfhIePZkWJ0kZgxgHaE7.jpg,jpg,dog,224,224,RGB,3,4
3977,./data/processed/dog/OIP-oP97Eu7XdyV-mvVO4yU5-wHaJ3.jpg,OIP-oP97Eu7XdyV-mvVO4yU5-wHaJ3.jpg,jpg,dog,224,224,RGB,3,4
3978,./data/processed/dog/OIP-oPTR6_H30iNWKYzlecuSGgHaGc.jpg,OIP-oPTR6_H30iNWKYzlecuSGgHaGc.jpg,jpg,dog,224,224,RGB,3,4
3979,./data/processed/dog/OIP-oPYSktsMIF71rCqqLRhRHgHaF-.jpg,OIP-oPYSktsMIF71rCqqLRhRHgHaF-.jpg,jpg,dog,224,224,RGB,3,4
3980,./data/processed/dog/OIP-oQ5ADyzMH0P3AOyTBZgNCgHaJQ.jpg,OIP-oQ5ADyzMH0P3AOyTBZgNCgHaJQ.jpg,jpg,dog,224,224,RGB,3,4
3981,./data/processed/dog/OIP-oQcXqt7mKqAUZgktr3sq8QHaFj.jpg,OIP-oQcXqt7mKqAUZgktr3sq8QHaFj.jpg,jpg,dog,224,224,RGB,3,4
3982,./data/processed/dog/OIP-oRXbez1ZQSVIpIkJkRTDSQHaGv.jpg,OIP-oRXbez1ZQSVIpIkJkRTDSQHaGv.jpg,jpg,dog,224,224,RGB,3,4
3983,./data/processed/dog/OIP-oS9vHO8X0sHbqZQJ3j84OQAAAA.jpg,OIP-oS9vHO8X0sHbqZQJ3j84OQAAAA.jpg,jpg,dog,224,224,RGB,3,4
3984,./data/processed/dog/OIP-oSK7SARu-djiGGoiQpnNZgHaIp.jpg,OIP-oSK7SARu-djiGGoiQpnNZgHaIp.jpg,jpg,dog,224,224,RGB,3,4
3985,./data/processed/dog/OIP-oTKskPwy5OtOvastM-DR7AHaE8.jpg,OIP-oTKskPwy5OtOvastM-DR7AHaE8.jpg,jpg,dog,224,224,RGB,3,4
3986,./data/processed/dog/OIP-oUODVs7szfdW2NO4xrYJAgHaFj.jpg,OIP-oUODVs7szfdW2NO4xrYJAgHaFj.jpg,jpg,dog,224,224,RGB,3,4
3987,./data/processed/dog/OIP-oUOGKsxUl0f3qxENit5tmAHaEo.jpg,OIP-oUOGKsxUl0f3qxENit5tmAHaEo.jpg,jpg,dog,224,224,RGB,3,4
3988,./data/processed/dog/OIP-oUcXXMGYzVUw94y1VjM2XAHaEO.jpg,OIP-oUcXXMGYzVUw94y1VjM2XAHaEO.jpg,jpg,dog,224,224,RGB,3,4
3989,./data/processed/dog/OIP-oWPRcV2MmFVbv7BlxrJgKQHaFj.jpg,OIP-oWPRcV2MmFVbv7BlxrJgKQHaFj.jpg,jpg,dog,224,224,RGB,3,4
3990,./data/processed/dog/OIP-oXAWuXcVj1-rkV2JXI9AaAHaFL.jpg,OIP-oXAWuXcVj1-rkV2JXI9AaAHaFL.jpg,jpg,dog,224,224,RGB,3,4
3991,./data/processed/dog/OIP-oXJBsT3USwRuEGVlnbko5gHaFf.jpg,OIP-oXJBsT3USwRuEGVlnbko5gHaFf.jpg,jpg,dog,224,224,RGB,3,4
3992,./data/processed/dog/OIP-oXYQrd39_m6wM-cXtAFI4AHaEn.jpg,OIP-oXYQrd39_m6wM-cXtAFI4AHaEn.jpg,jpg,dog,224,224,RGB,3,4
3993,./data/processed/dog/OIP-oYENFJLU_1jMshgE1gpa_QHaFc.jpg,OIP-oYENFJLU_1jMshgE1gpa_QHaFc.jpg,jpg,dog,224,224,RGB,3,4
3994,./data/processed/dog/OIP-oYpAwJogIPmMb62wQqx3OgHaE6.jpg,OIP-oYpAwJogIPmMb62wQqx3OgHaE6.jpg,jpg,dog,224,224,RGB,3,4
3995,./data/processed/dog/OIP-oZfdfpzcdPP6wZD_shnoTQHaHa.jpg,OIP-oZfdfpzcdPP6wZD_shnoTQHaHa.jpg,jpg,dog,224,224,RGB,3,4
3996,./data/processed/dog/OIP-oZo7ShF8Wf5JxUcpqbxhOgHaFj.jpg,OIP-oZo7ShF8Wf5JxUcpqbxhOgHaFj.jpg,jpg,dog,224,224,RGB,3,4
3997,./data/processed/dog/OIP-o_e9vEyCrNtfuavZtH4KYQHaHa.jpg,OIP-o_e9vEyCrNtfuavZtH4KYQHaHa.jpg,jpg,dog,224,224,RGB,3,4
3998,./data/processed/dog/OIP-oaFLen5RgbZCBp-98OyN9QHaFj.jpg,OIP-oaFLen5RgbZCBp-98OyN9QHaFj.jpg,jpg,dog,224,224,RGB,3,4
3999,./data/processed/dog/OIP-obILMl0vzTYTEePU67slRAHaE8.jpg,OIP-obILMl0vzTYTEePU67slRAHaE8.jpg,jpg,dog,224,224,RGB,3,4
4000,./data/processed/dog/OIP-obS6sUyUja3QlZ5neeJj5AHaJ4.jpg,OIP-obS6sUyUja3QlZ5neeJj5AHaJ4.jpg,jpg,dog,224,224,RGB,3,4
4001,./data/processed/dog/OIP-oboEkT2yp-EPqqKPmIOmigHaGO.jpg,OIP-oboEkT2yp-EPqqKPmIOmigHaGO.jpg,jpg,dog,224,224,RGB,3,4
4002,./data/processed/dog/OIP-ocMEfzca_k_4hzxUaHc7VAHaE7.jpg,OIP-ocMEfzca_k_4hzxUaHc7VAHaE7.jpg,jpg,dog,224,224,RGB,3,4
4003,./data/processed/dog/OIP-ocSqOUwxEz_nYZa3nOCYJAHaEl.jpg,OIP-ocSqOUwxEz_nYZa3nOCYJAHaEl.jpg,jpg,dog,224,224,RGB,3,4
4004,./data/processed/dog/OIP-oc_3GsdwStg6HPIeBi15lQHaFj.jpg,OIP-oc_3GsdwStg6HPIeBi15lQHaFj.jpg,jpg,dog,224,224,RGB,3,4
4005,./data/processed/dog/OIP-oeb-vuedLuSWkSQyM6X0hgHaFj.jpg,OIP-oeb-vuedLuSWkSQyM6X0hgHaFj.jpg,jpg,dog,224,224,RGB,3,4
4006,./data/processed/dog/OIP-oep50TssZ5y-FyCnQ4lBzwHaFj.jpg,OIP-oep50TssZ5y-FyCnQ4lBzwHaFj.jpg,jpg,dog,224,224,RGB,3,4
4007,./data/processed/dog/OIP-ohKu8GPhBkYU6uI8kTg_1gHaHa.jpg,OIP-ohKu8GPhBkYU6uI8kTg_1gHaHa.jpg,jpg,dog,224,224,RGB,3,4
4008,./data/processed/dog/OIP-ohumI_Z7IajVJDQygOJWywHaJG.jpg,OIP-ohumI_Z7IajVJDQygOJWywHaJG.jpg,jpg,dog,224,224,RGB,3,4
4009,./data/processed/dog/OIP-oiyde8DcJn6gdDvgltXaogAAAA.jpg,OIP-oiyde8DcJn6gdDvgltXaogAAAA.jpg,jpg,dog,224,224,RGB,3,4
4010,./data/processed/dog/OIP-okXtN6JGsfz78QJD7LkFMwHaFz.jpg,OIP-okXtN6JGsfz78QJD7LkFMwHaFz.jpg,jpg,dog,224,224,RGB,3,4
4011,./data/processed/dog/OIP-ol75kxXWenGghPbLnKsvgAHaFj.jpg,OIP-ol75kxXWenGghPbLnKsvgAHaFj.jpg,jpg,dog,224,224,RGB,3,4
4012,./data/processed/dog/OIP-ol7i6Mk3UDoI6trnTSlSjQHaHa.jpg,OIP-ol7i6Mk3UDoI6trnTSlSjQHaHa.jpg,jpg,dog,224,224,RGB,3,4
4013,./data/processed/dog/OIP-olEjFDhgayY3j7YGLLxSdgHaE8.jpg,OIP-olEjFDhgayY3j7YGLLxSdgHaE8.jpg,jpg,dog,224,224,RGB,3,4
4014,./data/processed/dog/OIP-omLXxf89CTH8lD-2XZ846gHaD4.jpg,OIP-omLXxf89CTH8lD-2XZ846gHaD4.jpg,jpg,dog,224,224,RGB,3,4
4015,./data/processed/dog/OIP-on-n0GduBRdIvtly0b68zAHaFj.jpg,OIP-on-n0GduBRdIvtly0b68zAHaFj.jpg,jpg,dog,224,224,RGB,3,4
4016,./data/processed/dog/OIP-onAsz1QXdIvBS_xq9H53TgHaFj.jpg,OIP-onAsz1QXdIvBS_xq9H53TgHaFj.jpg,jpg,dog,224,224,RGB,3,4
4017,./data/processed/dog/OIP-onGbe14Dk5FA5e007w21qwHaE7.jpg,OIP-onGbe14Dk5FA5e007w21qwHaE7.jpg,jpg,dog,224,224,RGB,3,4
4018,./data/processed/dog/OIP-oq9aYIPngwp6Fox2EU4B4wHaFL.jpg,OIP-oq9aYIPngwp6Fox2EU4B4wHaFL.jpg,jpg,dog,224,224,RGB,3,4
4019,./data/processed/dog/OIP-os_uHCMylbE0zgxbfvXsEgHaFj.jpg,OIP-os_uHCMylbE0zgxbfvXsEgHaFj.jpg,jpg,dog,224,224,RGB,3,4
4020,./data/processed/dog/OIP-ovbF6SoOTNWmfj4lchZBhQHaFj.jpg,OIP-ovbF6SoOTNWmfj4lchZBhQHaFj.jpg,jpg,dog,224,224,RGB,3,4
4021,./data/processed/dog/OIP-owXiDLuh_Lit8zKZRyxRxwHaJ4.jpg,OIP-owXiDLuh_Lit8zKZRyxRxwHaJ4.jpg,jpg,dog,224,224,RGB,3,4
4022,./data/processed/dog/OIP-oxQolKBts0jjR-DK6GL8iAHaJ4.jpg,OIP-oxQolKBts0jjR-DK6GL8iAHaJ4.jpg,jpg,dog,224,224,RGB,3,4
4023,./data/processed/dog/OIP-oy1mL46QApg1lzZReTdC2wHaIS.jpg,OIP-oy1mL46QApg1lzZReTdC2wHaIS.jpg,jpg,dog,224,224,RGB,3,4
4024,./data/processed/dog/OIP-oy9iGVcufC5b8Cr2Y9ykHAHaLE.jpg,OIP-oy9iGVcufC5b8Cr2Y9ykHAHaLE.jpg,jpg,dog,224,224,RGB,3,4
4025,./data/processed/dog/OIP-oyXE7TPyhzEC8WpUwt8s5gHaFj.jpg,OIP-oyXE7TPyhzEC8WpUwt8s5gHaFj.jpg,jpg,dog,224,224,RGB,3,4
4026,./data/processed/dog/OIP-oyw18NqxzhIjgHqDD-_EnAHaFj.jpg,OIP-oyw18NqxzhIjgHqDD-_EnAHaFj.jpg,jpg,dog,224,224,RGB,3,4
4027,./data/processed/dog/OIP-oyzaR-fLTqZRhdBIA9EmUwHaG9.jpg,OIP-oyzaR-fLTqZRhdBIA9EmUwHaG9.jpg,jpg,dog,224,224,RGB,3,4
4028,./data/processed/dog/OIP-p-rkatkx8b8G3kUvL1GasAHaD0.jpg,OIP-p-rkatkx8b8G3kUvL1GasAHaD0.jpg,jpg,dog,224,224,RGB,3,4
4029,./data/processed/dog/OIP-p0IR2yzXN0e0sEm6y37QUAHaHa.jpg,OIP-p0IR2yzXN0e0sEm6y37QUAHaHa.jpg,jpg,dog,224,224,RGB,3,4
4030,./data/processed/dog/OIP-p0Z8cbKSRjfLtZuVQ6GBGAHaHa.jpg,OIP-p0Z8cbKSRjfLtZuVQ6GBGAHaHa.jpg,jpg,dog,224,224,RGB,3,4
4031,./data/processed/dog/OIP-p0bdSCmvFFD2L5cbH7W_3gHaCy.jpg,OIP-p0bdSCmvFFD2L5cbH7W_3gHaCy.jpg,jpg,dog,224,224,RGB,3,4
4032,./data/processed/dog/OIP-p0yQcYH3AAesolZeNM8OTgHaHa.jpg,OIP-p0yQcYH3AAesolZeNM8OTgHaHa.jpg,jpg,dog,224,224,RGB,3,4
4033,./data/processed/dog/OIP-p31fa3t87CqbnyVcgyzRggHaKW.jpg,OIP-p31fa3t87CqbnyVcgyzRggHaKW.jpg,jpg,dog,224,224,RGB,3,4
4034,./data/processed/dog/OIP-p3ChL10dr9zc0QmRebEzXgHaKm.jpg,OIP-p3ChL10dr9zc0QmRebEzXgHaKm.jpg,jpg,dog,224,224,RGB,3,4
4035,./data/processed/dog/OIP-p48Ty-JvXa2IBRs9pDznCAHaHa.jpg,OIP-p48Ty-JvXa2IBRs9pDznCAHaHa.jpg,jpg,dog,224,224,RGB,3,4
4036,./data/processed/dog/OIP-p4CM2bktDRWQG3r7NY5xeAHaFS.jpg,OIP-p4CM2bktDRWQG3r7NY5xeAHaFS.jpg,jpg,dog,224,224,RGB,3,4
4037,./data/processed/dog/OIP-p56JyzUbgZG3OPjGN5iO9gHaEK.jpg,OIP-p56JyzUbgZG3OPjGN5iO9gHaEK.jpg,jpg,dog,224,224,RGB,3,4
4038,./data/processed/dog/OIP-p5Rg4HsC8q67S01xh5M0twHaEK.jpg,OIP-p5Rg4HsC8q67S01xh5M0twHaEK.jpg,jpg,dog,224,224,RGB,3,4
4039,./data/processed/dog/OIP-p7FzQjpLIfeT739swi29aAHaNK.jpg,OIP-p7FzQjpLIfeT739swi29aAHaNK.jpg,jpg,dog,224,224,RGB,3,4
4040,./data/processed/dog/OIP-p8vBz_t2biCAzoT0149nhAHaG3.jpg,OIP-p8vBz_t2biCAzoT0149nhAHaG3.jpg,jpg,dog,224,224,RGB,3,4
4041,./data/processed/dog/OIP-p9HAEAbOJ21AIEl8NkUbfwHaFj.jpg,OIP-p9HAEAbOJ21AIEl8NkUbfwHaFj.jpg,jpg,dog,224,224,RGB,3,4
4042,./data/processed/dog/OIP-pA3dK30iP00hOnvUC2MOJwHaHV.jpg,OIP-pA3dK30iP00hOnvUC2MOJwHaHV.jpg,jpg,dog,224,224,RGB,3,4
4043,./data/processed/dog/OIP-pByZIsB90zjCt4DkqmqG0QHaE8.jpg,OIP-pByZIsB90zjCt4DkqmqG0QHaE8.jpg,jpg,dog,224,224,RGB,3,4
4044,./data/processed/dog/OIP-pCG8D0HBoQNcklkTQh-JpAHaEj.jpg,OIP-pCG8D0HBoQNcklkTQh-JpAHaEj.jpg,jpg,dog,224,224,RGB,3,4
4045,./data/processed/dog/OIP-pCihXpWV9ljgHbRLOtEvxwHaE7.jpg,OIP-pCihXpWV9ljgHbRLOtEvxwHaE7.jpg,jpg,dog,224,224,RGB,3,4
4046,./data/processed/dog/OIP-pCmeTBtEIBVyGF5ae767gAHaFt.jpg,OIP-pCmeTBtEIBVyGF5ae767gAHaFt.jpg,jpg,dog,224,224,RGB,3,4
4047,./data/processed/dog/OIP-pDJ9LNgmeCGZ3ATpFC0HbQHaJ3.jpg,OIP-pDJ9LNgmeCGZ3ATpFC0HbQHaJ3.jpg,jpg,dog,224,224,RGB,3,4
4048,./data/processed/dog/OIP-pF8CoC_AKpgheilb8lvsAgHaJM.jpg,OIP-pF8CoC_AKpgheilb8lvsAgHaJM.jpg,jpg,dog,224,224,RGB,3,4
4049,./data/processed/dog/OIP-pGcCzlmpQm6toLtN1uIgpQHaFd.jpg,OIP-pGcCzlmpQm6toLtN1uIgpQHaFd.jpg,jpg,dog,224,224,RGB,3,4
4050,./data/processed/dog/OIP-pHY8kUqE1GlWY5mk_Fbs7QHaHw.jpg,OIP-pHY8kUqE1GlWY5mk_Fbs7QHaHw.jpg,jpg,dog,224,224,RGB,3,4
4051,./data/processed/dog/OIP-pI2KhqvY6pSvgDrRsJY_yQHaJd.jpg,OIP-pI2KhqvY6pSvgDrRsJY_yQHaJd.jpg,jpg,dog,224,224,RGB,3,4
4052,./data/processed/dog/OIP-pIoabY8ILJgaiijicImt-QHaHA.jpg,OIP-pIoabY8ILJgaiijicImt-QHaHA.jpg,jpg,dog,224,224,RGB,3,4
4053,./data/processed/dog/OIP-pIs52vv9waCggYfGQGy10wHaEK.jpg,OIP-pIs52vv9waCggYfGQGy10wHaEK.jpg,jpg,dog,224,224,RGB,3,4
4054,./data/processed/dog/OIP-pJ1VAsdJQC-hBThqb0VCvQHaFv.jpg,OIP-pJ1VAsdJQC-hBThqb0VCvQHaFv.jpg,jpg,dog,224,224,RGB,3,4
4055,./data/processed/dog/OIP-pJtxad2fLHi2Agw677dueQHaEA.jpg,OIP-pJtxad2fLHi2Agw677dueQHaEA.jpg,jpg,dog,224,224,RGB,3,4
4056,./data/processed/dog/OIP-pKPsMYR7CkVcrAwwbPJGHgHaE8.jpg,OIP-pKPsMYR7CkVcrAwwbPJGHgHaE8.jpg,jpg,dog,224,224,RGB,3,4
4057,./data/processed/dog/OIP-pKk0Vy2xNOwA1fo6UwyzCAHaEo.jpg,OIP-pKk0Vy2xNOwA1fo6UwyzCAHaEo.jpg,jpg,dog,224,224,RGB,3,4
4058,./data/processed/dog/OIP-pKyn1rH3PLa3oZfniTVhtwHaFA.jpg,OIP-pKyn1rH3PLa3oZfniTVhtwHaFA.jpg,jpg,dog,224,224,RGB,3,4
4059,./data/processed/dog/OIP-pMp402BhDWSX1UWpPatxGQHaK8.jpg,OIP-pMp402BhDWSX1UWpPatxGQHaK8.jpg,jpg,dog,224,224,RGB,3,4
4060,./data/processed/dog/OIP-pNstNAXBBzf8tJalwsa3qAHaLH.jpg,OIP-pNstNAXBBzf8tJalwsa3qAHaLH.jpg,jpg,dog,224,224,RGB,3,4
4061,./data/processed/dog/OIP-pO9mZB5zO5GpSQVYJPGNxQHaFj.jpg,OIP-pO9mZB5zO5GpSQVYJPGNxQHaFj.jpg,jpg,dog,224,224,RGB,3,4
4062,./data/processed/dog/OIP-pOXZMIdIoSzFkWTN0-RWIwHaEo.jpg,OIP-pOXZMIdIoSzFkWTN0-RWIwHaEo.jpg,jpg,dog,224,224,RGB,3,4
