,Unnamed: 0,relpath,name,format,category,width,height,mode,channels,label
9021,9021,./data/processed/butterfly/OIP-2QATmwRRIPa3WQyqfNpCXwHaFb.jpg,OIP-2QATmwRRIPa3WQyqfNpCXwHaFb.jpg,jpg,butterfly,224,224,RGB,3,0
11003,11003,./data/processed/butterfly/eb35b3062efc003ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,eb35b3062efc003ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
9734,9734,./data/processed/butterfly/OIP-TuaQ8olTdyHkhe8COxwz-AHaFg.jpg,OIP-TuaQ8olTdyHkhe8COxwz-AHaFg.jpg,jpg,butterfly,224,224,RGB,3,0
9592,9592,./data/processed/butterfly/OIP-O8qh-ZMkhyW34URUzgsvXAHaE9.jpg,OIP-O8qh-ZMkhyW34URUzgsvXAHaE9.jpg,jpg,butterfly,224,224,RGB,3,0
10215,10215,./data/processed/butterfly/OIP-luGIAwNALNcXogsb8MSb1AHaFE.jpg,OIP-luGIAwNALNcXogsb8MSb1AHaFE.jpg,jpg,butterfly,224,224,RGB,3,0
10437,10437,./data/processed/butterfly/OIP-uByanHxuMYNU5dnK_gPQ5wHaFT.jpg,OIP-uByanHxuMYNU5dnK_gPQ5wHaFT.jpg,jpg,butterfly,224,224,RGB,3,0
9251,9251,./data/processed/butterfly/OIP-9yM2VXaq5LgoBElWGH7fMgHaGK.jpg,OIP-9yM2VXaq5LgoBElWGH7fMgHaGK.jpg,jpg,butterfly,224,224,RGB,3,0
10947,10947,./data/processed/butterfly/ea37b80f2dfd1c22d2524518b7444f92e37fe5d404b0144390f8c770a1edb6_640.jpg,ea37b80f2dfd1c22d2524518b7444f92e37fe5d404b0144390f8c770a1edb6_640.jpg,jpg,butterfly,224,224,RGB,3,0
9409,9409,./data/processed/butterfly/OIP-GddAcNQzb7C8sH_iJw6LigHaFh.jpg,OIP-GddAcNQzb7C8sH_iJw6LigHaFh.jpg,jpg,butterfly,224,224,RGB,3,0
10756,10756,./data/processed/butterfly/ea36b20f21f3063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea36b20f21f3063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
9293,9293,./data/processed/butterfly/OIP-Bpyj8MKiR15V9AfjjYO65gHaEo.jpg,OIP-Bpyj8MKiR15V9AfjjYO65gHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
10313,10313,./data/processed/butterfly/OIP-p6SRgpaaUnSjDx-cDRqU_wHaEo.jpg,OIP-p6SRgpaaUnSjDx-cDRqU_wHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
8936,8936,./data/processed/butterfly/OIP--8RSoaU1iEvZhemy7FlYegHaD9.jpg,OIP--8RSoaU1iEvZhemy7FlYegHaD9.jpg,jpg,butterfly,224,224,RGB,3,0
10406,10406,./data/processed/butterfly/OIP-sns2SIZL4TFpjKto_xjE1AHaEK.jpg,OIP-sns2SIZL4TFpjKto_xjE1AHaEK.jpg,jpg,butterfly,224,224,RGB,3,0
9791,9791,./data/processed/butterfly/OIP-WJ9JYcr0sHyFt2VlIzgMJgHaGH.jpg,OIP-WJ9JYcr0sHyFt2VlIzgMJgHaGH.jpg,jpg,butterfly,224,224,RGB,3,0
9176,9176,./data/processed/butterfly/OIP-7QgLrGumUSO22QyEounK-QHaE8.jpg,OIP-7QgLrGumUSO22QyEounK-QHaE8.jpg,jpg,butterfly,224,224,RGB,3,0
9838,9838,./data/processed/butterfly/OIP-YBfm8KLGbabzJ9Vqwx0s1wHaEy.jpg,OIP-YBfm8KLGbabzJ9Vqwx0s1wHaEy.jpg,jpg,butterfly,224,224,RGB,3,0
10548,10548,./data/processed/butterfly/OIP-yWw4zk0HUbw81Qm7NvherwHaFZ.jpg,OIP-yWw4zk0HUbw81Qm7NvherwHaFZ.jpg,jpg,butterfly,224,224,RGB,3,0
9438,9438,./data/processed/butterfly/OIP-Hf3jLnXaJWNCggj5RsPmkwHaFq.jpg,OIP-Hf3jLnXaJWNCggj5RsPmkwHaFq.jpg,jpg,butterfly,224,224,RGB,3,0
9666,9666,./data/processed/butterfly/OIP-R84OW8jnDth6uiX8sW9VtwHaE8.jpg,OIP-R84OW8jnDth6uiX8sW9VtwHaE8.jpg,jpg,butterfly,224,224,RGB,3,0
10931,10931,./data/processed/butterfly/ea37b8062afd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea37b8062afd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
9881,9881,./data/processed/butterfly/OIP-ZvYBiAU1Y2VGNnTc2ef7sQHaE8.jpg,OIP-ZvYBiAU1Y2VGNnTc2ef7sQHaE8.jpg,jpg,butterfly,224,224,RGB,3,0
10259,10259,./data/processed/butterfly/OIP-nIAlUUf96dujCzbBaEHOYgHaFj.jpg,OIP-nIAlUUf96dujCzbBaEHOYgHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
10406,10406,./data/processed/butterfly/OIP-sns2SIZL4TFpjKto_xjE1AHaEK.jpg,OIP-sns2SIZL4TFpjKto_xjE1AHaEK.jpg,jpg,butterfly,224,224,RGB,3,0
10868,10868,./data/processed/butterfly/ea37b10d2bf4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea37b10d2bf4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
10795,10795,./data/processed/butterfly/ea36b50c2ff4053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea36b50c2ff4053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
10206,10206,./data/processed/butterfly/OIP-lRmIZzJ27MN_MsYRDjcH_QHaFj.jpg,OIP-lRmIZzJ27MN_MsYRDjcH_QHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
9386,9386,./data/processed/butterfly/OIP-Fu4RuLC1YHAHWF4BKbWERgHaE7.jpg,OIP-Fu4RuLC1YHAHWF4BKbWERgHaE7.jpg,jpg,butterfly,224,224,RGB,3,0
10453,10453,./data/processed/butterfly/OIP-ubdN4UeftAM0PYNCy8_SzQHaEo.jpg,OIP-ubdN4UeftAM0PYNCy8_SzQHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
10845,10845,./data/processed/butterfly/ea37b0092df5083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea37b0092df5083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
9484,9484,./data/processed/butterfly/OIP-JQHQ_FqukblNSxO0Y8aKkAHaE6.jpg,OIP-JQHQ_FqukblNSxO0Y8aKkAHaE6.jpg,jpg,butterfly,224,224,RGB,3,0
9597,9597,./data/processed/butterfly/OIP-OMj-99F-FpX7ccZxiW5p8wHaHa.jpg,OIP-OMj-99F-FpX7ccZxiW5p8wHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
9898,9898,./data/processed/butterfly/OIP-_OMsWl14sQsMYLGODxZ6kAHaHa.jpg,OIP-_OMsWl14sQsMYLGODxZ6kAHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
9003,9003,./data/processed/butterfly/OIP-1atwo6u-KjDXd2ukaOGVTQHaGd.jpg,OIP-1atwo6u-KjDXd2ukaOGVTQHaGd.jpg,jpg,butterfly,224,224,RGB,3,0
10472,10472,./data/processed/butterfly/OIP-vZK2q1e5r4-uPtslb1JGLgHaE7.jpg,OIP-vZK2q1e5r4-uPtslb1JGLgHaE7.jpg,jpg,butterfly,224,224,RGB,3,0
10188,10188,./data/processed/butterfly/OIP-kkshTVubNjIsktE2aKwqdgHaEo.jpg,OIP-kkshTVubNjIsktE2aKwqdgHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
10098,10098,./data/processed/butterfly/OIP-gqhQ97VAAqXWDlx74cIjGAHaHa.jpg,OIP-gqhQ97VAAqXWDlx74cIjGAHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
9487,9487,./data/processed/butterfly/OIP-Jb0oPqp36OwZY5m8W_swegHaFT.jpg,OIP-Jb0oPqp36OwZY5m8W_swegHaFT.jpg,jpg,butterfly,224,224,RGB,3,0
9915,9915,./data/processed/butterfly/OIP-_ybgzi_iA5Lo2p5igC0gLAHaFj.jpg,OIP-_ybgzi_iA5Lo2p5igC0gLAHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
9522,9522,./data/processed/butterfly/OIP-LbCb7DrxWcS7hjWge6VhbQHaHa.jpg,OIP-LbCb7DrxWcS7hjWge6VhbQHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
10405,10405,./data/processed/butterfly/OIP-sn4bKI8ZY6psVIyykbNB7AHaFX.jpg,OIP-sn4bKI8ZY6psVIyykbNB7AHaFX.jpg,jpg,butterfly,224,224,RGB,3,0
10783,10783,./data/processed/butterfly/ea36b40f2af4093ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea36b40f2af4093ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
9678,9678,./data/processed/butterfly/OIP-Rqlxx8o1Pa9WX9yDCxf0CQHaE7.jpg,OIP-Rqlxx8o1Pa9WX9yDCxf0CQHaE7.jpg,jpg,butterfly,224,224,RGB,3,0
10463,10463,./data/processed/butterfly/OIP-v-Urpe47ZJYBM1WxeqXAnQHaE8.jpg,OIP-v-Urpe47ZJYBM1WxeqXAnQHaE8.jpg,jpg,butterfly,224,224,RGB,3,0
9991,9991,./data/processed/butterfly/OIP-cdC1S26c2pozyERU0IbLigHaFO.jpg,OIP-cdC1S26c2pozyERU0IbLigHaFO.jpg,jpg,butterfly,224,224,RGB,3,0
10209,10209,./data/processed/butterfly/OIP-lVqi3q9whB1vSpqGD1lU7AHaEg.jpg,OIP-lVqi3q9whB1vSpqGD1lU7AHaEg.jpg,jpg,butterfly,224,224,RGB,3,0
10857,10857,./data/processed/butterfly/ea37b1082cf6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea37b1082cf6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
9607,9607,./data/processed/butterfly/OIP-OpZovaCPJKdXf0euxbj4FwHaE6.jpg,OIP-OpZovaCPJKdXf0euxbj4FwHaE6.jpg,jpg,butterfly,224,224,RGB,3,0
10846,10846,./data/processed/butterfly/ea37b0092df6003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea37b0092df6003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
10217,10217,./data/processed/butterfly/OIP-lzEqF1kbj9J0PnXd0y60ZAHaFh.jpg,OIP-lzEqF1kbj9J0PnXd0y60ZAHaFh.jpg,jpg,butterfly,224,224,RGB,3,0
10103,10103,./data/processed/butterfly/OIP-h2x9xelJw8AJqDvxXNnrFgHaEt.jpg,OIP-h2x9xelJw8AJqDvxXNnrFgHaEt.jpg,jpg,butterfly,224,224,RGB,3,0
10263,10263,./data/processed/butterfly/OIP-nMeO2w8RPsZelgnjYR8j6gHaFj.jpg,OIP-nMeO2w8RPsZelgnjYR8j6gHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
9873,9873,./data/processed/butterfly/OIP-ZYoAuR6Ult0soCyXXy6S8AHaHd.jpg,OIP-ZYoAuR6Ult0soCyXXy6S8AHaHd.jpg,jpg,butterfly,224,224,RGB,3,0
10533,10533,./data/processed/butterfly/OIP-y2rdXqLJdLQC4-3BkqfWXwHaH2.jpg,OIP-y2rdXqLJdLQC4-3BkqfWXwHaH2.jpg,jpg,butterfly,224,224,RGB,3,0
10200,10200,./data/processed/butterfly/OIP-lDW_NKlyXqFwCYI0WGuj6gHaFs.jpg,OIP-lDW_NKlyXqFwCYI0WGuj6gHaFs.jpg,jpg,butterfly,224,224,RGB,3,0
9509,9509,./data/processed/butterfly/OIP-KxnolKM4957ZMsVSqwSZjAHaJQ.jpg,OIP-KxnolKM4957ZMsVSqwSZjAHaJQ.jpg,jpg,butterfly,224,224,RGB,3,0
10223,10223,./data/processed/butterfly/OIP-mAQO2_ehTT-dKpmkasD6WgHaD4.jpg,OIP-mAQO2_ehTT-dKpmkasD6WgHaD4.jpg,jpg,butterfly,224,224,RGB,3,0
10722,10722,./data/processed/butterfly/ea36b10929f4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea36b10929f4083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
10024,10024,./data/processed/butterfly/OIP-dZUohSE5tFlOjhAroXL6jQHaEo.jpg,OIP-dZUohSE5tFlOjhAroXL6jQHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
9170,9170,./data/processed/butterfly/OIP-7D8ATdHxDjJKsc11LrURlgHaEh.jpg,OIP-7D8ATdHxDjJKsc11LrURlgHaEh.jpg,jpg,butterfly,224,224,RGB,3,0
9783,9783,./data/processed/butterfly/OIP-W-MzrPE7N5joQR4tMgmTNQHaE8.jpg,OIP-W-MzrPE7N5joQR4tMgmTNQHaE8.jpg,jpg,butterfly,224,224,RGB,3,0
9393,9393,./data/processed/butterfly/OIP-G6q5g7vVcPAwAGYHf3NSZAHaFj.jpg,OIP-G6q5g7vVcPAwAGYHf3NSZAHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
9126,9126,./data/processed/butterfly/OIP-5z8gBrhwuu7DVjTrhWPaHAHaHb.jpg,OIP-5z8gBrhwuu7DVjTrhWPaHAHaHb.jpg,jpg,butterfly,224,224,RGB,3,0
9597,9597,./data/processed/butterfly/OIP-OMj-99F-FpX7ccZxiW5p8wHaHa.jpg,OIP-OMj-99F-FpX7ccZxiW5p8wHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
8993,8993,./data/processed/butterfly/OIP-1REZKqaKuAMdsOrdtwBc5AHaEK.jpg,OIP-1REZKqaKuAMdsOrdtwBc5AHaEK.jpg,jpg,butterfly,224,224,RGB,3,0
9586,9586,./data/processed/butterfly/OIP-NgcnLWrWJeNvLnwqpmupywHaG5.jpg,OIP-NgcnLWrWJeNvLnwqpmupywHaG5.jpg,jpg,butterfly,224,224,RGB,3,0
10556,10556,./data/processed/butterfly/OIP-yrxQiEPNPJHfUL2_PUtZ4gHaFI.jpg,OIP-yrxQiEPNPJHfUL2_PUtZ4gHaFI.jpg,jpg,butterfly,224,224,RGB,3,0
10745,10745,./data/processed/butterfly/ea36b20c21f1073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea36b20c21f1073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
10300,10300,./data/processed/butterfly/OIP-omb6XMjkvINHdoJJ4_fjgAHaFH.jpg,OIP-omb6XMjkvINHdoJJ4_fjgAHaFH.jpg,jpg,butterfly,224,224,RGB,3,0
9886,9886,./data/processed/butterfly/OIP-_38-V4VJImOksP_8qvyZBwHaLJ.jpg,OIP-_38-V4VJImOksP_8qvyZBwHaLJ.jpg,jpg,butterfly,224,224,RGB,3,0
9362,9362,./data/processed/butterfly/OIP-Ev-vkhf2il1m4GpqHykG4QAAAA.jpg,OIP-Ev-vkhf2il1m4GpqHykG4QAAAA.jpg,jpg,butterfly,224,224,RGB,3,0
9666,9666,./data/processed/butterfly/OIP-R84OW8jnDth6uiX8sW9VtwHaE8.jpg,OIP-R84OW8jnDth6uiX8sW9VtwHaE8.jpg,jpg,butterfly,224,224,RGB,3,0
9156,9156,./data/processed/butterfly/OIP-6jr08xyLfo42wP1_gn7oDwHaE7.jpg,OIP-6jr08xyLfo42wP1_gn7oDwHaE7.jpg,jpg,butterfly,224,224,RGB,3,0
10842,10842,./data/processed/butterfly/ea37b0082cf7043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea37b0082cf7043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
10643,10643,./data/processed/butterfly/ea33b50c2afd1c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,ea33b50c2afd1c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,jpg,butterfly,224,224,RGB,3,0
10713,10713,./data/processed/butterfly/ea36b00d2bf6023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea36b00d2bf6023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
10387,10387,./data/processed/butterfly/OIP-sDNqPJCs7yylXgOGqKyq8AHaFj.jpg,OIP-sDNqPJCs7yylXgOGqKyq8AHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
10146,10146,./data/processed/butterfly/OIP-ifEYNSwg08MokSao4VHlvwHaFi.jpg,OIP-ifEYNSwg08MokSao4VHlvwHaFi.jpg,jpg,butterfly,224,224,RGB,3,0
10095,10095,./data/processed/butterfly/OIP-ggzH-1UrygG-TlSDDUH9VwHaEy.jpg,OIP-ggzH-1UrygG-TlSDDUH9VwHaEy.jpg,jpg,butterfly,224,224,RGB,3,0
9469,9469,./data/processed/butterfly/OIP-InpDYaqSa5teamy18MEdyAHaFj.jpg,OIP-InpDYaqSa5teamy18MEdyAHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
10382,10382,./data/processed/butterfly/OIP-s5sPIehyGsP7NSz2--7irAHaFj.jpg,OIP-s5sPIehyGsP7NSz2--7irAHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
10671,10671,./data/processed/butterfly/ea34b80820f1003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea34b80820f1003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
10457,10457,./data/processed/butterfly/OIP-ukk4a-AM31w-ZTt4rcnMPwAAAA.jpg,OIP-ukk4a-AM31w-ZTt4rcnMPwAAAA.jpg,jpg,butterfly,224,224,RGB,3,0
10613,10613,./data/processed/butterfly/e833b50c2df5013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,e833b50c2df5013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
9251,9251,./data/processed/butterfly/OIP-9yM2VXaq5LgoBElWGH7fMgHaGK.jpg,OIP-9yM2VXaq5LgoBElWGH7fMgHaGK.jpg,jpg,butterfly,224,224,RGB,3,0
10495,10495,./data/processed/butterfly/OIP-wQOmAbCre0YrtKai_Ui56wHaDt.jpg,OIP-wQOmAbCre0YrtKai_Ui56wHaDt.jpg,jpg,butterfly,224,224,RGB,3,0
9181,9181,./data/processed/butterfly/OIP-7_hPFnqtqLQDhHW9g9l_-wHaE6.jpg,OIP-7_hPFnqtqLQDhHW9g9l_-wHaE6.jpg,jpg,butterfly,224,224,RGB,3,0
9754,9754,./data/processed/butterfly/OIP-UkIN9B-LjiJjWSp_PFdbDwHaEo.jpg,OIP-UkIN9B-LjiJjWSp_PFdbDwHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
9949,9949,./data/processed/butterfly/OIP-b6t-Ex39DlqGUYZcXDZhVAHaHT.jpg,OIP-b6t-Ex39DlqGUYZcXDZhVAHaHT.jpg,jpg,butterfly,224,224,RGB,3,0
9780,9780,./data/processed/butterfly/OIP-Vreu4P7S7rRMv2GLG1S4pgAAAA.jpg,OIP-Vreu4P7S7rRMv2GLG1S4pgAAAA.jpg,jpg,butterfly,224,224,RGB,3,0
10328,10328,./data/processed/butterfly/OIP-pnzi6PM6jvENtMFHRjx48AHaKf.jpg,OIP-pnzi6PM6jvENtMFHRjx48AHaKf.jpg,jpg,butterfly,224,224,RGB,3,0
9789,9789,./data/processed/butterfly/OIP-W8lewN_P3V_AtsCe15d5nwHaHa.jpg,OIP-W8lewN_P3V_AtsCe15d5nwHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
8993,8993,./data/processed/butterfly/OIP-1REZKqaKuAMdsOrdtwBc5AHaEK.jpg,OIP-1REZKqaKuAMdsOrdtwBc5AHaEK.jpg,jpg,butterfly,224,224,RGB,3,0
10677,10677,./data/processed/butterfly/ea34b9092bf6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea34b9092bf6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
10719,10719,./data/processed/butterfly/ea36b1072df7013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea36b1072df7013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
10763,10763,./data/processed/butterfly/ea36b30d21f0053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea36b30d21f0053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
10873,10873,./data/processed/butterfly/ea37b2072bf6083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea37b2072bf6083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
10861,10861,./data/processed/butterfly/ea37b10a21f6023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea37b10a21f6023ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
9059,9059,./data/processed/butterfly/OIP-3VjK2XqljrWrzVge-wn8cAHaHL.jpg,OIP-3VjK2XqljrWrzVge-wn8cAHaHL.jpg,jpg,butterfly,224,224,RGB,3,0
9737,9737,./data/processed/butterfly/OIP-U1-cnejXOfA0_LVbx2IHYQHaE9.jpg,OIP-U1-cnejXOfA0_LVbx2IHYQHaE9.jpg,jpg,butterfly,224,224,RGB,3,0
10292,10292,./data/processed/butterfly/OIP-oI8tHSGL1xwgoz_a0DZkqAHaFk.jpg,OIP-oI8tHSGL1xwgoz_a0DZkqAHaFk.jpg,jpg,butterfly,224,224,RGB,3,0
9493,9493,./data/processed/butterfly/OIP-K8yL5MxqyWaMEDpoVAz-5QHaFj.jpg,OIP-K8yL5MxqyWaMEDpoVAz-5QHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
10089,10089,./data/processed/butterfly/OIP-gTva9H4uFEou3n3aXwcoxAHaE-.jpg,OIP-gTva9H4uFEou3n3aXwcoxAHaE-.jpg,jpg,butterfly,224,224,RGB,3,0
9248,9248,./data/processed/butterfly/OIP-9t0TLQ3mmJVG2AoKt6sJGgAAAA.jpg,OIP-9t0TLQ3mmJVG2AoKt6sJGgAAAA.jpg,jpg,butterfly,224,224,RGB,3,0
10886,10886,./data/processed/butterfly/ea37b30b2af4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea37b30b2af4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
10960,10960,./data/processed/butterfly/eb30b40b28f7083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,eb30b40b28f7083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
11043,11043,./data/processed/butterfly/ef3db70e29f31c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,ef3db70e29f31c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,jpg,butterfly,224,224,RGB,3,0
10846,10846,./data/processed/butterfly/ea37b0092df6003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea37b0092df6003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
10266,10266,./data/processed/butterfly/OIP-nOd5SwUyWFUWZCXLZsQJgAHaGL.jpg,OIP-nOd5SwUyWFUWZCXLZsQJgAHaGL.jpg,jpg,butterfly,224,224,RGB,3,0
10080,10080,./data/processed/butterfly/OIP-g6KKKfYiV7WSKdEWvKfhIAHaE7.jpg,OIP-g6KKKfYiV7WSKdEWvKfhIAHaE7.jpg,jpg,butterfly,224,224,RGB,3,0
9486,9486,./data/processed/butterfly/OIP-JZlP5QuMLQW7ZL0mjySquQHaGD.jpg,OIP-JZlP5QuMLQW7ZL0mjySquQHaGD.jpg,jpg,butterfly,224,224,RGB,3,0
9286,9286,./data/processed/butterfly/OIP-BXfDm4rszWP8XUi7CNXiGAHaGr.jpg,OIP-BXfDm4rszWP8XUi7CNXiGAHaGr.jpg,jpg,butterfly,224,224,RGB,3,0
9861,9861,./data/processed/butterfly/OIP-ZBTdCnY9Po4Ww9U9DAQ5PwHaEk.jpg,OIP-ZBTdCnY9Po4Ww9U9DAQ5PwHaEk.jpg,jpg,butterfly,224,224,RGB,3,0
9083,9083,./data/processed/butterfly/OIP-4XONYiuzS473uS499quM6gEsEp.jpg,OIP-4XONYiuzS473uS499quM6gEsEp.jpg,jpg,butterfly,224,224,RGB,3,0
10952,10952,./data/processed/butterfly/ea37b90928fd043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,ea37b90928fd043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,jpg,butterfly,224,224,RGB,3,0
9241,9241,./data/processed/butterfly/OIP-9gYeF7ZLBM9_hc4zebIjKQHaHa.jpg,OIP-9gYeF7ZLBM9_hc4zebIjKQHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
10677,10677,./data/processed/butterfly/ea34b9092bf6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea34b9092bf6063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
9065,9065,./data/processed/butterfly/OIP-3k9zmbq1RCdKFRpa9xxVEwHaHa.jpg,OIP-3k9zmbq1RCdKFRpa9xxVEwHaHa.jpg,jpg,butterfly,224,224,RGB,3,0
10188,10188,./data/processed/butterfly/OIP-kkshTVubNjIsktE2aKwqdgHaEo.jpg,OIP-kkshTVubNjIsktE2aKwqdgHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
9717,9717,./data/processed/butterfly/OIP-TMMx6pJbq3LSr8QjLmEtOgAAAA.jpg,OIP-TMMx6pJbq3LSr8QjLmEtOgAAAA.jpg,jpg,butterfly,224,224,RGB,3,0
10645,10645,./data/processed/butterfly/ea34b00f2af7083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,ea34b00f2af7083ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
9486,9486,./data/processed/butterfly/OIP-JZlP5QuMLQW7ZL0mjySquQHaGD.jpg,OIP-JZlP5QuMLQW7ZL0mjySquQHaGD.jpg,jpg,butterfly,224,224,RGB,3,0
